MMSI,229068000,,,,,,,,,,Length,,,Width,,,,,,
Date and UTC Time,Lat,Lon,SOG,HDG,COG,ROT,Status,IMO Number,Name,Call Sign,Bow,Stern,Overall,Port,Starboard,Overall,Draught,Destination,Vessel Type,Extra Info
12/02/2019 18:36:50,49.780757,-2.973730,9.6,62,65.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:37:01,49.780965,-2.973037,9.7,62,65.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:37:13,49.781178,-2.972347,9.6,62,65.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:37:22,49.781328,-2.971845,9.7,62,65.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:37:33,49.781515,-2.971220,9.6,62,65.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:37:41,49.781743,-2.970472,9.6,62,65.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:37:50,49.781888,-2.969972,9.6,62,65.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:38:01,49.782087,-2.969282,9.6,63,65.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:38:12,49.782250,-2.968635,9.6,63,65.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:38:21,49.782417,-2.967988,9.6,63,65.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:38:31,49.782573,-2.967425,9.6,63,65.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:38:41,49.782750,-2.966802,9.6,63,65.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:38:51,49.782967,-2.966052,9.6,63,65.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:39:00,49.783112,-2.965550,9.6,63,65.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,,,Cargo,N/A
12/02/2019 18:39:12,49.783328,-2.964798,9.6,62,65.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:39:21,49.783497,-2.964233,9.6,62,65.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:39:31,49.783687,-2.963610,9.6,62,65.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:39:41,49.783867,-2.962980,9.6,62,65.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:39:51,49.784047,-2.962350,9.6,63,65.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:40:00,49.784213,-2.961790,9.6,63,65.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:40:12,49.784435,-2.961033,9.6,62,66.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:40:21,49.784573,-2.960523,9.6,62,66.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:40:31,49.784790,-2.959755,9.7,61,66.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:40:43,49.784977,-2.959123,9.6,60,66,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:40:51,49.785145,-2.958558,9.6,60,65.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:41:00,49.785318,-2.958002,9.6,60,64.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:41:12,49.785553,-2.957258,9.6,59,64.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:41:21,49.785735,-2.956708,9.6,59,63,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:42:00,49.786528,-2.954338,9.6,60,63.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:42:12,49.786768,-2.953602,9.6,60,63.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:42:21,49.786947,-2.953050,9.6,60,63.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 18:42:30,49.787127,-2.952498,9.6,59,63,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:02:31,49.813003,-2.879095,9.8,66,63,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:02:40,49.813198,-2.878447,9.8,67,64.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:02:51,49.813427,-2.877697,9.8,68,65.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:03:00,49.813575,-2.877183,9.9,68,66.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:03:10,49.813752,-2.876532,9.8,69,67.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:03:21,49.813933,-2.875790,9.9,70,67.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:03:31,49.814100,-2.875130,9.8,71,68.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:03:40,49.814247,-2.874453,9.9,71,69.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:03:53,49.814372,-2.873848,9.9,70,72.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:04:01,49.814505,-2.873173,9.8,70,73.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:04:10,49.814638,-2.872480,9.8,69,73,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:04:21,49.814798,-2.871832,9.8,70,70.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:04:31,49.814945,-2.871195,9.8,71,70.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:04:41,49.815112,-2.870542,9.8,72,70.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:04:51,49.815257,-2.869787,9.9,73,72.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:05:00,49.815372,-2.869173,9.9,73,73.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:05:10,49.815502,-2.868492,9.9,73,73.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:05:21,49.815620,-2.867797,9.9,74,74.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:05:31,49.815737,-2.867042,9.9,73,76.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:05:40,49.815842,-2.866352,9.9,73,76.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:05:51,49.815945,-2.865742,9.9,73,76.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:06:00,49.816065,-2.865058,9.9,73,75.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:06:10,49.816180,-2.864370,9.9,73,75.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:06:21,49.816297,-2.863597,9.9,73,75.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:06:31,49.816397,-2.862972,9.9,73,75.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:06:41,49.816513,-2.862288,9.9,73,75.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:06:51,49.816653,-2.861465,9.9,73,75.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:07:00,49.816743,-2.860920,9.9,73,76,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:07:10,49.816853,-2.860180,10,73,76.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:07:21,49.816948,-2.859563,10,73,76.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:07:31,49.817077,-2.858735,10,73,76.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:07:41,49.817170,-2.858113,10,73,76.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:07:52,49.817273,-2.857427,10,72,76.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:08:02,49.817372,-2.856805,10,72,76.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:08:11,49.817503,-2.856080,10,72,76.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:08:21,49.817637,-2.855303,10,71,75.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:08:31,49.817763,-2.854608,9.9,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:08:41,49.817863,-2.853978,9.9,72,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:08:51,49.817998,-2.853147,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:09:00,49.818088,-2.852583,9.9,72,75.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:09:10,49.818197,-2.851898,10,72,75.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:09:21,49.818322,-2.851153,9.9,72,75.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:09:32,49.818453,-2.850415,10,72,75.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:09:41,49.818567,-2.849740,9.9,72,75.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:09:51,49.818677,-2.849120,10,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:10:00,49.818785,-2.848503,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:10:10,49.818903,-2.847808,9.9,72,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:10:21,49.819020,-2.847132,9.9,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:10:31,49.819142,-2.846330,9.9,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:10:41,49.819232,-2.845723,9.9,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:10:52,49.819357,-2.844967,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:11:00,49.819453,-2.844412,9.9,72,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:11:10,49.819570,-2.843715,9.9,72,75.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:11:21,49.819702,-2.842955,9.9,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:11:31,49.819820,-2.842258,9.9,72,75.3,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:11:41,49.819923,-2.841637,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:11:51,49.820057,-2.840805,9.9,72,75.4,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:12:00,49.820153,-2.840250,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:12:10,49.820280,-2.839490,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:12:21,49.820387,-2.838867,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:12:32,49.820505,-2.838175,9.9,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:12:41,49.820633,-2.837417,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:12:51,49.820750,-2.836730,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:13:00,49.820857,-2.836118,9.9,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:13:10,49.820975,-2.835437,9.9,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:13:21,49.821092,-2.834757,9.9,72,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:13:31,49.821218,-2.834007,9.9,72,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:13:41,49.821352,-2.833250,9.9,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:13:52,49.821475,-2.832562,9.9,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:14:00,49.821572,-2.832008,9.9,71,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:14:10,49.821693,-2.831320,9.9,71,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:14:21,49.821822,-2.830618,9.9,71,74.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:14:31,49.821977,-2.829897,9.9,71,74.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:14:41,49.822128,-2.829062,10,71,74.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:14:52,49.822242,-2.828450,9.9,72,74.5,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:15:00,49.822330,-2.827853,9.9,72,74.6,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:15:10,49.822457,-2.827172,9.9,72,74.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:15:21,49.822598,-2.826465,9.9,72,74.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:15:32,49.822737,-2.825693,9.9,72,74.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:15:41,49.822860,-2.824998,10,72,74.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:15:51,49.822998,-2.824225,10,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:16:00,49.823092,-2.823668,10,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:16:12,49.823215,-2.822968,10,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:16:21,49.823348,-2.822202,10,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:16:31,49.823452,-2.821582,9.9,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:16:41,49.823602,-2.820745,10,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:16:51,49.823718,-2.820052,10,72,75.1,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:17:00,49.823830,-2.819488,10,72,75.2,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:17:10,49.823952,-2.818800,10,72,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:17:21,49.824072,-2.818118,10,72,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:17:31,49.824168,-2.817460,10,72,75,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:17:41,49.824302,-2.816708,9.9,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:17:51,49.824435,-2.816010,10,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:18:00,49.824548,-2.815387,10,72,74.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:18:10,49.824672,-2.814698,10,72,74.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:18:22,49.824818,-2.813873,10,72,74.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:18:31,49.824927,-2.813257,10,72,74.7,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:18:41,49.825033,-2.812640,10,72,74.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:18:51,49.825175,-2.811815,10,72,74.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:19:01,49.825270,-2.811265,10,72,74.8,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:19:12,49.825385,-2.810575,10,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
12/02/2019 19:19:21,49.825512,-2.809817,10,72,74.9,0,Under way using engine,9481702,ABML EVA,9HA3041,215,39,254,27,16,43,8.1,PL SWI,Cargo,N/A
