MMSI,256735000,,,,,,,,,,Length,,,Width,,,,,,
Date and UTC Time,Lat,Lon,SOG,HDG,COG,ROT,Status,IMO Number,Name,Call Sign,Bow,Stern,Overall,Port,Starboard,Overall,Draught,Destination,Vessel Type,Extra Info
15/02/2019 08:25:44,49.641815,-3.569988,11.6,70,69.9,3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:25:54,49.642003,-3.569215,11.6,69,69.9,-7.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:26:03,49.642163,-3.568505,11.6,69,69.2,3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:26:14,49.642363,-3.567657,11.6,70,68.9,5.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:26:23,49.642570,-3.566908,11.6,70,68.9,3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:26:32,49.642748,-3.566222,11.7,70,69,-3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:26:43,49.642955,-3.565345,11.7,69,69.8,4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:26:54,49.643135,-3.564578,11.5,69,69,-3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:27:03,49.643308,-3.563863,11.8,70,69.5,1.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:27:16,49.643513,-3.563012,11.5,69,69.5,-2.9,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:27:27,49.643695,-3.562223,11.8,70,69.7,0.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:27:33,49.643862,-3.561535,11.6,69,70,-6.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:27:44,49.644075,-3.560672,11.7,69,69.3,-5.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:27:53,49.644243,-3.559978,11.6,69,69.7,3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:28:04,49.644442,-3.559200,11.7,69,68.9,-10,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:28:12,49.644807,-3.558515,11.6,68,69.4,5.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:28:23,49.644857,-3.557578,11.6,68,68,-4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:28:32,49.645033,-3.556878,11.7,68,68.3,1.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:28:45,49.645262,-3.556032,11.6,69,67.9,-3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:28:53,49.645437,-3.555333,11.6,68,68.8,1.1,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:29:03,49.645647,-3.554562,11.6,69,67.8,-4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:29:13,49.645840,-3.553790,11.7,68,68.8,7.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:29:23,49.646067,-3.552938,11.7,68,68,-8.7,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:29:32,49.646240,-3.552238,11.7,68,68.6,6.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:29:44,49.646460,-3.551393,11.7,68,68.4,-6.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:29:53,49.646635,-3.550695,11.6,68,68,2.9,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:30:03,49.646837,-3.549922,11.7,68,68.4,-5.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:30:13,49.647038,-3.549145,11.6,68,67.8,-3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:30:23,49.647260,-3.548288,11.8,68,68.3,4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:30:32,49.647453,-3.547600,11.6,68,66.9,-0.7,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:30:47,49.647650,-3.546825,11.7,68,67.9,4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:30:53,49.647855,-3.546062,11.5,68,67.7,-4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:31:03,49.648062,-3.545285,11.8,68,68.3,4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:31:13,49.648260,-3.544522,11.5,68,68.1,-4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:31:23,49.648458,-3.543732,11.8,68,67.9,2.2,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:31:34,49.648685,-3.542893,11.6,68,67.6,-2.2,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:31:48,49.648873,-3.542200,11.7,69,67.9,0.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:32:03,49.649278,-3.540662,11.7,69,68,-2.2,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:32:13,49.649475,-3.539888,11.6,69,68.2,2.2,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:32:23,49.649675,-3.539115,11.7,69,68.3,-5.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:32:34,49.649892,-3.538263,11.6,69,68.2,3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:32:48,49.650065,-3.537562,11.7,69,68.9,2.9,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:32:52,49.650263,-3.536790,11.6,69,68.5,-6.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:33:03,49.650450,-3.536017,11.7,69,69,7.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:33:13,49.650848,-3.535247,11.6,69,69,0.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:33:23,49.650832,-3.534453,11.7,69,68.8,2.9,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:33:33,49.651042,-3.533605,11.6,69,69.3,4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:33:49,49.651222,-3.532902,11.7,69,69,-2.2,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:33:52,49.651415,-3.532130,11.7,69,69.1,-4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:34:03,49.651608,-3.531350,11.6,69,68.9,3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:34:13,49.651817,-3.530490,11.7,69,69.5,-3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:34:23,49.651993,-3.529800,11.6,69,68.8,-4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:34:34,49.652203,-3.528937,11.7,70,69.9,4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:34:43,49.652378,-3.528247,11.6,69,69.3,-6.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:34:52,49.652572,-3.527458,11.7,70,69.3,2.2,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:35:03,49.652762,-3.526688,11.6,69,69.6,3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:35:13,49.652973,-3.525827,11.7,69,69.1,-6.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:35:23,49.653137,-3.525130,11.6,70,69.4,3.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:35:34,49.653340,-3.524265,11.6,69,69.4,-4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:35:43,49.653510,-3.523565,11.7,69,69.2,-1.1,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:35:52,49.653697,-3.522783,11.6,69,69.3,-5.4,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:36:03,49.653883,-3.522008,11.6,69,69.4,4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:36:13,49.654095,-3.521150,11.7,69,69.5,-4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:36:23,49.654262,-3.520453,11.6,69,69.7,1.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:36:34,49.654468,-3.519595,11.7,70,69.5,2.9,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:36:43,49.654630,-3.518893,11.7,70,70,4.5,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
15/02/2019 08:36:52,49.654817,-3.518117,11.6,70,69.4,1.6,Under way using engine,9580974,ADFINES STAR,9HA2916,131,31,162,21,2,23,7.1,"DORDRECHT,NL",Tanker,N/A
