MMSI,256903000,,,,,,,,,,Length,,,Width,,,,,,
Date and UTC Time,Lat,Lon,SOG,HDG,COG,ROT,Status,IMO Number,Name,Call Sign,Bow,Stern,Overall,Port,Starboard,Overall,Draught,Destination,Vessel Type,Extra Info
13/02/2019 16:50:34,49.800825,-2.922765,9.9,69,72.1,-2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:50:45,49.800973,-2.922093,9.8,69,71.2,-1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:51:04,49.801253,-2.920818,9.8,69,71,-0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:51:15,49.801427,-2.920082,9.9,69,70.6,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:51:23,49.801565,-2.919485,9.8,69,70.2,-0.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:51:34,49.801740,-2.918750,9.9,69,69.9,1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:51:45,49.801897,-2.918085,9.9,69,69.7,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:51:54,49.802053,-2.917418,9.9,70,69.8,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:52:04,49.802195,-2.916815,9.8,70,70,0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:52:15,49.802370,-2.916077,9.9,70,69.7,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:52:23,49.802505,-2.915477,9.8,70,70.7,0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:52:34,49.802685,-2.914735,9.9,71,70.1,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:52:45,49.802842,-2.914062,9.9,71,70.4,3.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:52:53,49.802962,-2.913522,9.9,71,70.9,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:53:04,49.803125,-2.912780,9.9,72,70.8,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:53:15,49.803287,-2.912040,9.9,72,71.4,4.5,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:53:23,49.803420,-2.911433,9.9,72,71.3,0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:53:34,49.803577,-2.910688,9.9,73,72,3.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:53:45,49.803718,-2.910010,9.9,73,72.3,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:53:53,49.803823,-2.909465,9.9,73,72.6,2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:54:04,49.803972,-2.908712,9.9,74,73.5,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:54:14,49.804118,-2.907960,9.9,74,73.1,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:54:23,49.804230,-2.907340,9.9,74,74.4,-0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:54:33,49.804353,-2.906655,9.9,74,74.4,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:54:43,49.804462,-2.906032,9.9,74,74.8,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:54:53,49.804582,-2.905340,9.9,74,75,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:55:04,49.804708,-2.904575,9.9,75,75.1,0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:55:14,49.804835,-2.903817,9.9,74,75.3,-1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:55:24,49.804943,-2.903193,9.9,75,75,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:55:33,49.805058,-2.902505,9.8,74,75.8,-3.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:55:43,49.805160,-2.901882,9.9,74,75.5,1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:55:53,49.805268,-2.901192,9.9,74,75.7,-1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:56:05,49.805393,-2.900433,9.9,74,75.7,-0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:56:14,49.805520,-2.899673,9.9,74,75.7,-1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:56:23,49.805628,-2.899055,9.9,73,75.1,-3.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:56:33,49.805743,-2.898368,9.8,73,75.4,1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:56:43,49.805853,-2.897747,9.9,73,75.4,-6.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:56:55,49.805997,-2.896923,9.8,73,74.4,0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:57:04,49.806117,-2.896230,9.9,72,74.9,-1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:57:14,49.806237,-2.895540,9.8,72,74.3,-0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:57:23,49.806352,-2.894920,9.9,72,74,-1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:57:33,49.806478,-2.894242,9.8,72,73.8,-2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:57:43,49.806592,-2.893630,9.8,71,73.8,-0.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:57:55,49.806748,-2.892820,9.9,71,73.4,-2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:58:04,49.806882,-2.892147,9.8,71,73.2,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:58:14,49.807003,-2.891538,9.8,71,72.9,-2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:58:23,49.807142,-2.890865,9.8,71,72.7,0.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:58:33,49.807273,-2.890185,9.9,71,73.5,-2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:58:43,49.807398,-2.889585,9.8,70,72.9,-3.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:58:55,49.807562,-2.888770,9.8,70,72.6,-0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:59:04,49.807702,-2.888102,9.8,69,72.4,-4.5,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:59:14,49.807828,-2.887490,9.8,69,72.1,-1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:59:23,49.807977,-2.886822,9.8,69,72,-4.5,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:59:33,49.808123,-2.886150,9.8,68,71.4,-0.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:59:43,49.808258,-2.885552,9.8,68,70.9,-2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 16:59:55,49.808440,-2.884758,9.8,67,70.5,-3.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:00:04,49.808597,-2.884095,9.8,67,70.5,-0.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:00:14,49.808737,-2.883503,9.7,67,69.9,-5.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:00:23,49.808897,-2.882835,9.8,66,69.3,-0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:00:33,49.809057,-2.882183,9.7,66,69.2,-4.5,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:00:43,49.809210,-2.881587,9.8,65,68.2,-2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:00:55,49.809412,-2.880810,9.7,65,67.3,-0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:01:04,49.809585,-2.880160,9.8,64,67.7,-4.5,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:01:14,49.809747,-2.879585,9.7,64,66.7,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:01:23,49.809927,-2.878940,9.7,64,66.7,-2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:01:33,49.810113,-2.878297,9.8,64,65.6,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:01:43,49.810277,-2.877723,9.7,64,66,-0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:01:55,49.810507,-2.876952,9.8,63,65.2,-2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:02:04,49.810693,-2.876315,9.7,63,64.6,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:02:14,49.810887,-2.875675,9.7,63,65,-1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:02:23,49.811065,-2.875108,9.7,63,64.3,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:02:33,49.811263,-2.874475,9.8,63,64,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:02:43,49.811465,-2.873845,9.7,64,63.8,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:02:55,49.811682,-2.873148,9.7,64,63.8,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:03:04,49.811880,-2.872512,9.7,64,63.9,0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:03:14,49.812078,-2.871880,9.7,65,64.5,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:03:23,49.812258,-2.871308,9.8,65,64.5,2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:03:33,49.812458,-2.870677,9.8,65,64.2,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:03:43,49.812650,-2.870040,9.7,65,65.1,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:03:55,49.812860,-2.869338,9.8,66,65.1,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:04:04,49.813047,-2.868698,9.7,66,65.2,2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:04:14,49.813228,-2.868063,9.8,66,65.8,-1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:04:15,49.813047,-2.868698,9.7,66,65.2,2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:04:23,49.813392,-2.867492,9.8,66,66.1,2.9,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:04:33,49.813572,-2.866855,9.7,66,66.5,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:04:43,49.813757,-2.866213,9.8,66,66.1,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:05:04,49.814132,-2.864852,9.8,66,67.1,-1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:05:14,49.814307,-2.864203,9.7,67,67,2.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:05:23,49.814463,-2.863622,9.7,66,67.2,-1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:05:34,49.814662,-2.862910,9.7,67,66.6,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:05:43,49.814815,-2.862325,9.7,67,67.8,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:06:04,49.815180,-2.860962,9.8,67,67.2,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:06:14,49.815353,-2.860308,9.7,67,67.5,-0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:06:23,49.815510,-2.859720,9.7,67,67.4,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:06:34,49.815703,-2.858998,9.8,66,67.7,-0.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:06:43,49.815863,-2.858413,9.7,66,67.1,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:06:54,49.816057,-2.857690,9.8,66,67.2,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:07:04,49.816227,-2.857042,9.7,66,67.5,-0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:07:14,49.816408,-2.856390,9.8,66,67.3,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:07:34,49.816763,-2.855097,9.8,66,66.8,0.2,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:07:43,49.816920,-2.854513,9.8,66,67.6,-0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:07:55,49.817118,-2.853808,9.7,66,66.9,0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:08:04,49.817297,-2.853157,9.8,66,67.3,-0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:08:13,49.817460,-2.852578,9.8,66,66.4,-1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:08:24,49.817653,-2.851870,9.7,66,67.1,0,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:08:34,49.817833,-2.851223,9.8,66,67,-3.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:08:43,49.817992,-2.850643,9.8,66,66.8,1.6,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:08:54,49.818190,-2.849928,9.8,66,67.3,-0.7,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:09:04,49.818372,-2.849283,9.8,66,66.4,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:09:13,49.818533,-2.848702,9.8,66,66.7,-0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:09:24,49.818732,-2.847990,9.8,66,66.5,-1.1,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
13/02/2019 17:09:34,49.818910,-2.847348,9.7,66,66.2,0.4,Under way using engine,9693068,ABLIANI,9HA4031,205,45,250,16,28,44,13.8,SHELLHAVEN,Tanker,N/A
